file, totalLetter, totalWord, totalSentence, vietnamese formula result
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (608).txt,9422,1575,96,9.245694444444444
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (609).txt,3286,571,35,8.772489367025269
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (61).txt,1114,197,11,8.891462851868944
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (610).txt,3601,592,32,9.86554054054054
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (611).txt,1173,192,11,9.70965909090909
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (612).txt,3978,620,32,10.707258064516129
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (613).txt,2728,452,31,8.986925492435056
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (614).txt,5453,837,44,10.834414032801128
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (615).txt,3454,551,32,9.980955081669691
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (616).txt,4018,669,42,9.197672432201582
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (617).txt,827,125,10,9.732
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (618).txt,2477,452,33,7.6995709305443825
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (619).txt,1614,292,17,8.490088638195004
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (62).txt,2397,410,23,9.257900318133617
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (620).txt,3780,667,33,9.37675707600745
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (621).txt,1277,214,10,10.214579439252336
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (622).txt,4551,747,34,10.578856602882116
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (623).txt,4302,715,41,9.521371311615214
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (624).txt,1207,193,12,9.724438687392055
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (625).txt,3705,648,34,9.246949891067539
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (626).txt,3279,578,47,7.805595229330782
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (627).txt,4156,699,40,9.386273247496424
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (628).txt,4053,693,47,8.645905867182464
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (629).txt,5698,981,56,9.120289063637687
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (63).txt,1156,162,8,12.321604938271605
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (630).txt,3173,564,38,8.22019410227697
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (631).txt,4856,799,63,8.69170192899855
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (632).txt,2869,453,26,10.151282051282053
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (633).txt,4558,778,60,8.310556983718937
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (634).txt,694,113,7,9.511757269279393
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (635).txt,997,139,8,11.820323741007194
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (636).txt,1387,219,8,12.141666666666666
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (637).txt,3690,636,34,9.344950055493896
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (638).txt,4831,835,35,10.342686056458511
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (639).txt,3575,631,35,8.936934570975776
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (64).txt,1026,190,12,7.966666666666669
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (640).txt,1435,235,10,10.912765957446808
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (641).txt,919,150,9,9.586666666666668
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (642).txt,4679,765,37,10.367814873697228
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (643).txt,3381,583,44,8.248627787307033
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (644).txt,1413,224,12,10.349404761904761
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (645).txt,9193,1565,113,8.518154315926378
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (646).txt,4963,805,53,9.3681706316653
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (647).txt,1154,175,9,11.077460317460318
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (648).txt,4503,727,40,10.022895460797798
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (649).txt,1366,218,11,10.495746455379482
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (65).txt,3042,518,29,9.317587538277193
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (650).txt,1494,252,23,8.048447204968944
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (651).txt,1697,252,12,11.668253968253968
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (652).txt,3352,509,25,11.242923379174854
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (653).txt,1019,155,9,10.592831541218636
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (654).txt,1480,236,15,9.689039548022599
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (655).txt,4643,785,49,9.033380995710386
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (656).txt,6141,1044,79,8.407405790775497
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (657).txt,5793,1005,74,8.24457442517144
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (658).txt,2520,419,21,10.019115808614615
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (659).txt,1042,141,7,12.80871327254306
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (66).txt,4318,717,57,8.56041987814725
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (660).txt,3651,609,46,8.637973870207754
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (661).txt,3462,542,23,11.48795122733836
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (662).txt,856,116,5,13.398620689655171
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (663).txt,3417,552,34,9.627493606138106
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (664).txt,5608,956,61,8.866643802729953
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (665).txt,3897,638,58,8.416300940438873
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (666).txt,1460,223,12,10.81083707025411
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (667).txt,4986,851,40,9.972978848413632
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (668).txt,2058,305,16,11.307581967213114
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (669).txt,3444,535,30,10.441433021806851
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (67).txt,2604,435,26,9.318567639257296
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (670).txt,1108,178,9,10.404993757802746
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (671).txt,4392,682,38,10.469239080104956
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (672).txt,4322,727,50,8.797958734525446
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (673).txt,2915,477,21,10.765079365079366
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (674).txt,2306,401,24,8.842913549459684
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (675).txt,782,116,6,11.349425287356322
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (676).txt,5699,957,60,9.100135841170323
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (677).txt,2538,402,26,9.719173363949484
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (678).txt,3558,631,36,8.782893114985033
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (679).txt,2928,474,24,10.304430379746837
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (68).txt,3267,548,28,9.83764337851929
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (680).txt,3927,691,48,8.245302701398938
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (681).txt,2500,384,23,10.359963768115943
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (682).txt,3367,599,46,7.846417942948392
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (683).txt,2191,395,35,7.350813743218808
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (684).txt,2438,394,18,10.753412295544276
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (685).txt,3543,579,25,10.87034196891192
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (686).txt,2421,360,15,12.25
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (687).txt,4297,689,45,9.53537171423964
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (688).txt,8051,1398,99,8.342125113798934
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (689).txt,1100,191,8,10.293324607329843
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (69).txt,2267,401,24,8.648399833748961
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (690).txt,5289,800,34,11.928382352941178
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (691).txt,3814,695,54,7.5496136424193985
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (692).txt,4844,835,37,10.11590872309435
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (693).txt,4580,734,40,10.149564032697548
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (694).txt,2156,383,27,8.095522676723721
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (695).txt,5379,871,50,9.835320321469576
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (696).txt,3302,579,35,8.71444362200839
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (697).txt,2103,321,19,10.481751106738809
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (698).txt,5466,957,74,8.009683978649495
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (699).txt,3033,509,22,10.54475799249866
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (7).txt,1332,225,27,7.506666666666668
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (70).txt,4099,689,49,8.710648381268328
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (700).txt,1836,315,12,10.907142857142858
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (701).txt,1567,269,16,9.013057620817845
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (702).txt,5039,859,56,8.80010394146017
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (703).txt,1858,310,19,9.25025466893039
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (704).txt,3505,601,38,8.827051405552151
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (705).txt,1622,256,11,11.326420454545456
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (706).txt,5107,865,65,8.469630947087595
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (707).txt,3150,516,33,9.336575052854123
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (708).txt,1041,177,8,10.18771186440678
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (709).txt,1490,242,14,9.771192443919716
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (71).txt,5844,989,77,8.386829146586477
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (710).txt,2242,337,19,10.853006403248479
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (711).txt,1760,271,14,10.860358460727465
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (712).txt,1115,178,15,8.901423220973783
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (713).txt,3377,592,33,8.996662571662572
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (714).txt,1150,185,10,10.13243243243243
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (715).txt,5003,850,47,9.388785982478097
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (716).txt,3578,557,35,10.030253911259297
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (717).txt,6168,1050,92,8.031180124223603
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (718).txt,1821,308,13,10.563136863136862
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (719).txt,4135,674,35,10.121458245019078
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (72).txt,997,166,9,9.700937081659973
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (720).txt,4059,637,36,10.283001918716206
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (721).txt,1237,217,8,10.825921658986175
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (722).txt,4405,757,49,8.727840832502089
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (723).txt,3436,544,25,10.984352941176471
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (724).txt,3643,587,43,9.142498316231528
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (725).txt,4082,703,40,9.128086770981508
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (726).txt,1139,173,11,10.313084603258012
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (727).txt,1377,233,17,8.560918959858622
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (728).txt,5238,883,80,8.07159966024915
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (729).txt,3432,534,29,10.536691204959318
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (73).txt,5886,927,46,10.72946390882229
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (730).txt,30132,5233,425,7.978735760614203
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (731).txt,3688,570,34,10.29329205366357
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (732).txt,698,119,7,9.13109243697479
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (733).txt,4867,885,57,8.104133214391911
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (734).txt,4684,836,78,7.349331370384002
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (735).txt,3983,664,36,9.685876840696118
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (736).txt,4490,718,47,9.562282937237006
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (737).txt,1872,269,11,12.809124704291989
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (738).txt,4725,725,28,12.213054187192121
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (739).txt,2981,507,36,8.576035502958579
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (74).txt,2538,446,30,8.354499252615845
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (740).txt,1016,143,6,12.976456876456876
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (741).txt,3505,585,41,8.836564519491349
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (742).txt,5155,849,46,9.835002816612894
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (743).txt,6219,1060,67,8.898141368628554
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (744).txt,2575,392,17,11.749519807923171
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (745).txt,2915,498,52,7.622211924621563
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (746).txt,1214,170,11,11.373262032085563
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (747).txt,4016,613,34,10.708655599270703
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (748).txt,1893,322,13,10.711610129001436
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (749).txt,1772,267,10,12.613408239700377
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (75).txt,3209,485,38,9.785621269669017
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (750).txt,5234,860,72,8.560981912144703
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (751).txt,1326,183,8,13.066803278688525
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (752).txt,3581,609,45,8.466929392446634
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (753).txt,2853,444,24,10.55135135135135
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (754).txt,4567,736,42,9.915087991718426
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (755).txt,3096,527,29,9.384008375318983
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (756).txt,2085,401,23,7.885959015504717
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (757).txt,2105,372,25,8.293204301075269
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (758).txt,4322,753,38,9.442573565387573
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (759).txt,3544,618,54,7.75814455231931
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (76).txt,5504,936,45,9.920683760683762
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (760).txt,3643,593,46,8.864938778502824
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (761).txt,3020,481,22,10.929899829899831
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (762).txt,8084,1482,104,7.759581646423751
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (763).txt,5210,891,52,9.121648104981437
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (764).txt,1773,283,19,9.5089827041101
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (765).txt,1541,261,12,10.158429118773945
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (766).txt,1289,201,15,9.50587064676617
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (767).txt,1390,239,10,10.411799163179918
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (768).txt,4950,843,55,8.809226787447429
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (769).txt,2388,412,32,8.167233009708738
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (77).txt,2084,344,17,10.163337893296855
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (770).txt,6737,1104,67,9.500232532987239
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (771).txt,1972,295,23,9.934708916728077
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (772).txt,3462,531,25,11.28754802259887
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (773).txt,4458,708,46,9.671481208548268
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (774).txt,2144,351,16,10.604024216524216
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (775).txt,2510,420,26,9.183150183150182
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (776).txt,789,160,7,8.433928571428574
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (777).txt,2789,460,33,8.913965744400528
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (778).txt,3165,526,23,10.608133575797652
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (779).txt,1733,272,16,10.142647058823528
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (78).txt,2427,432,31,8.02320788530466
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (780).txt,3769,587,27,11.189715439459903
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (781).txt,2012,308,15,11.171601731601733
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (782).txt,4688,830,73,7.5703581449084005
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (783).txt,1749,272,12,11.393627450980393
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (784).txt,4021,646,41,9.600135920863853
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (785).txt,1738,269,16,10.28443308550186
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (786).txt,2513,373,19,11.400846620572882
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (787).txt,3691,632,39,8.921405387861086
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (788).txt,3356,556,41,8.784137567994385
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (789).txt,4803,822,73,7.938186181381862
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (79).txt,727,109,8,10.064449541284404
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (790).txt,3976,683,52,8.269675639148554
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (791).txt,1747,303,21,8.417067421027818
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (792).txt,2205,340,16,11.220588235294116
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (793).txt,2214,340,13,12.254298642533936
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (794).txt,3763,590,24,11.672598870056497
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (795).txt,3694,644,50,8.048049689440994
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (796).txt,4029,692,42,8.939746765758326
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (797).txt,2319,404,20,9.520198019801981
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (798).txt,3266,554,38,8.706403192095763
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (799).txt,3394,603,44,7.99795718377808
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (8).txt,1256,219,18,7.90365296803653
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (80).txt,1094,159,8,11.736006289308175
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (800).txt,4272,700,48,9.122380952380954
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (801).txt,3040,463,19,12.005433670569513
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (802).txt,5123,861,53,9.149172747792168
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (803).txt,1948,304,14,11.158646616541354
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (804).txt,3467,591,33,9.314474696200584
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (805).txt,6100,1005,68,9.095185835528241
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (806).txt,3498,495,32,11.227083333333333
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (807).txt,3925,642,36,9.794080996884736
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (808).txt,2259,368,15,11.183840579710147
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (809).txt,1090,176,9,10.297474747474748
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (81).txt,3263,555,31,9.33920371984888
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (810).txt,7500,1358,84,8.278988708885617
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (811).txt,2094,331,21,9.804948928211768
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (812).txt,2301,393,21,9.45278080697928
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (813).txt,5383,831,44,10.73274805819932
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (814).txt,1909,318,26,8.452443154329947
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (815).txt,3298,592,41,8.029696769940672
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (816).txt,1308,196,11,10.910575139146566
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (817).txt,2657,415,18,11.415930388219547
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (818).txt,3865,683,55,7.801352322640756
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (819).txt,1986,295,16,11.151906779661019
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (82).txt,761,132,9,8.463636363636365
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (820).txt,2406,437,31,7.830796486306932
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (821).txt,1715,268,16,10.148507462686567
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (822).txt,1282,188,17,9.85006257822278
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (823).txt,3907,653,42,9.075833151024575
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (824).txt,5500,928,56,9.167733990147784
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (825).txt,4426,741,59,8.457883300166976
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (826).txt,1274,204,10,10.570196078431373
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (827).txt,1838,312,19,9.066261808367074
data/ppVietnamese_by_catalog/Normal/AN_VNE_/AN_VNE_ (828).txt,4579,809,70,7.631576902701749
